source_id,formal_name,lat,long,sit_prec,geo_src,lat_long_src_id,name_src,site_cat,hist_affl,state_affl,cultrl_affl_1,cultrl_affl_2,site_sgnf,mil_use,aaas,state_hiu,nga,dia,osm,coder1,coder1_date ,coder2,coder2_date ,apprv,apprv_date ,Notes1,Notes2,KHChanges,Hst 1,Hst 2,Religion,Language,Ethnicity,Governorate,FID_OLD,OBJECTID_OLD,PlyContain,PtContaine,PennContai,cat_code_old
SHIUSYR0959,"Shahba, Roman city wall, south gate",32.849714,36.630067,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.959,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0960,"Shahba, Roman city wall, SW corner",32.848131,36.623056,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.960,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0961,"Shahba, Roman city wall, west gate",32.853431,36.622642,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.961,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0962,"Shahba, Roman exedra",32.853956,36.626572,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.962,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0963,"Shahba, Roman hexastyle temple",32.854603,36.627869,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.963,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0964,"Shahba, Roman nymphaeum",32.853383,36.629253,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.964,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0965,"Shahba, Roman palace",32.854200,36.626461,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.965,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0966,"Shahba, Roman temple",32.853717,36.627000,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.966,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0967,"Shahba, Roman theater",32.853317,36.626881,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.967,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0968,"Shallaleh, Roman qanat",35.875358,37.551314,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.968,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0969,"Shaqqa, Byzantine monastery",32.897381,36.702097,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.969,STATE_HIU,religious site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0970,"Shaqqa, Roman palace",32.896858,36.697778,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.970,STATE_HIU,residential site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0971,"Sheikh Suleiman, dead city",36.275392,36.909569,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.971,STATE_HIU,ancient city,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0972,"Sia, Roman temple",32.736319,36.625044,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.972,STATE_HIU,religious site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0973,"Sinhar, dead city, dead city",36.297689,36.908556,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.973,STATE_HIU,ancient city,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0974,"Sinsharah (Khirbet Hass), dead city",35.639814,36.569258,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.974,STATE_HIU,ancient city,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0975,"Sitt al-Rum, dead city",36.310617,36.829978,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.975,STATE_HIU,ancient city,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0976,"Sitt al-Rum, Roman tomb",36.309406,36.832353,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.976,STATE_HIU,funerary site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0977,"Slim, Roman temple",32.794103,36.576036,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.977,STATE_HIU,religious site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0978,"Smeid, Roman temple converted to mosque",32.947825,36.511931,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.978,STATE_HIU,religious site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0979,"Sukuriye, fortified farm",34.373953,38.233567,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.979,STATE_HIU,fortification,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0980,"Sur, Roman remains",32.958817,36.305467,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.980,STATE_HIU,ancient city,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0981,"Sura, Roman town",35.896928,38.778964,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.981,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0982,"Surkunya, chapel",36.314844,36.900908,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.982,STATE_HIU,religious site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0983,"Surkunya, dead city",36.316367,36.900328,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.983,STATE_HIU,ancient city,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0984,"Suweida,  walled city area",32.706997,36.563800,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.984,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0985,"Suweida, Byzantine basilica",32.706406,36.565961,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.985,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0986,"Suweida, Byzantine church",32.708106,36.565503,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.986,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0987,"Suweida, National Museum",32.721300,36.580678,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.987,STATE_HIU,museum,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0988,"Suweida, porticoed house, Roman house",32.707881,36.565692,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.988,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0989,"Suweida, Roman odeon",32.705942,36.565108,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.989,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0990,"Suweida, Roman peripteral temple",32.707525,36.567786,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.990,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0991,"Suweida, Roman theater",32.705375,36.565653,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.991,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0992,"Tartus, area of fortress",34.893544,35.876481,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.992,STATE_HIU,fortification,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0993,"Tartus, area of walled city",34.891769,35.878856,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.993,STATE_HIU,WALLA,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0994,"Tartus, Cathedral of Our Lady of Tortosa, Crusader church",34.891769,35.878856,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.994,STATE_HIU,religious site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0995,"Tartus, city wall, north gate",34.894617,35.877464,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.995,STATE_HIU,fortification,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0996,"Tartus, city wall, SW tower",34.889803,35.877469,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.996,STATE_HIU,fortification,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0997,"Tartus, Museum",34.891778,35.878756,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.997,STATE_HIU,museum,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0998,Tell Abu Hassan,34.654778,40.885364,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.998,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR0999,Tell Afis,35.903853,36.799586,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.999,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1000,Tell Ahmar,36.674431,38.120950,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1000,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1001,Tell Ajaja,36.208100,40.720669,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1001,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1002,Tell Amarna,36.745319,38.013714,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1002,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1003,Tell Asharneh,35.284058,36.398908,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1003,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1004,Tell Ashtara,32.804503,36.015369,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1004,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1005,Tell Aushariye,36.660067,38.075828,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1005,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1006,Tell Barri,36.738928,41.127011,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1006,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1007,Tell Bazi,36.427083,38.276239,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1007,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1008,Tell Bderi,36.387456,40.813886,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1008,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1009,Tell Beydar,36.738161,40.587308,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1009,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1010,Tell Biaa,35.957697,39.047653,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1010,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1011,Tell Brak,36.667328,41.057933,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1011,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1012,Tell Buqras,35.092181,40.390181,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1012,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1013,Tell Chuera (Tell Huera),36.646450,39.498111,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1013,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1014,Tell Dabiq,36.539681,37.268636,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1014,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1015,"Tell Debbeh, Bronze Age ramparts",32.826558,36.573500,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1015,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1016,"Tell Fekheriye (Sikanu), archaeological site",36.842172,40.070922,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1016,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1017,"Tell Halaf, archaeological site",36.825061,40.039994,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1017,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1018,Tell Hamidiya,36.815772,41.166250,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1018,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1019,Tell Hammam et-Turkmann,36.482503,39.057303,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1019,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1020,Tell Hamoukar,36.812764,41.955972,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1020,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1021,Tell Hasaka,36.499075,40.751833,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1021,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1022,Tell Jindires,36.385522,36.688642,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1022,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1023,"Tell Jubeh, Bronze Age ramparts",32.761156,36.641250,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1023,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1024,Tell Kazel,34.708494,35.986136,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1024,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1025,Tell Leilan,36.957914,41.505011,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1025,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1026,Tell Masiakh,34.973661,40.555317,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1026,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1027,Tell Mozan,37.057708,40.996403,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1027,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1028,Tell Muhammad Diyab,36.924583,41.563944,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1028,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1029,Tell Munbaqa,36.218697,38.129600,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1029,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1030,Tell Qarqur,35.742100,36.330697,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1030,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1031,"Tell Qsubi, Byzantine fort",35.737867,39.765119,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1031,STATE_HIU,fortification,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1032,Tell Rifa'at,36.472622,37.094639,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1032,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1033,Tell Sabi Abyad,36.503572,39.092936,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1033,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1034,Tell Sheikh Fawqani,36.787611,38.035953,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1034,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1035,Tell Sheikh Hamad,35.646919,40.744006,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1035,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1036,Tell Sheikh Tahtani,36.754186,38.083981,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1036,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1037,Tell Siyanu,35.365394,36.002956,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1037,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1038,Tell Sukas,35.305872,35.922742,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1038,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1039,Tell Sweyhat,36.273783,38.253847,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1039,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1040,Tell Tuweini,35.371911,35.936778,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1040,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1041,"Tell Zheir, Chalcolithic village",32.635183,36.666375,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1041,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1042,"Teqla (Takleh), dead city",36.319764,36.847653,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1042,STATE_HIU,ancient city,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1043,Terqa,34.922353,40.568308,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1043,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1044,"Thakir, Roman remains",33.043914,36.545231,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1044,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1045,"Turin, dead city",35.990181,36.433147,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1045,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1046,Ugarit (Tell Ras Shamra),35.602094,35.785211,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1046,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1047,"Ugarit, residential quarter",35.601825,35.784183,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1047,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1048,"Ugarit, royal palace",35.601844,35.783117,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1048,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1049,"Ugarit, Temple of Baal",35.603433,35.785944,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1049,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1050,"Ugarit, Temple of Dagon",35.603256,35.786683,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1050,STATE_HIU,archaeological site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1051,"Umm al-Qutain, Roman/Byzantine remains",32.348056,36.660906,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1051,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1052,"Umm al-Rumman, Roman remains",32.424747,36.622103,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1052,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1053,"Umm al-Zaytun, dead city",32.903514,36.600631,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1053,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1054,Umm el-Marra,36.134117,37.693783,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1054,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1055,Umm el-Qanatir,32.850025,35.737900,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1055,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1056,"Umm Hartein, Roman remains",33.078578,36.522644,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1056,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1057,"Wadi Barada, Roman road, aqueduct, tombs",33.626517,36.097739,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1057,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1058,"Yabrud, Cathedral of Constantine and Helen",33.970694,36.657575,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1058,STATE_HIU,religious site,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1059,"Zalebiye, fortress",35.668711,39.842508,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1059,STATE_HIU,fortification,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1060,"Zarzita, dead city",36.293097,36.800969,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1060,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
SHIUSYR1061,"Zebed, Roman city",35.824703,37.698297,,STATE_HIU,Syria_CulturalSites_2013May22_HIU_USDoS.1061,STATE_HIU,ruin,,,,,,,,1,,,,,,,,,,,,,,,,,,,9999,9999,,,,
OSM278751611,جامع المحمدي,33.4953246,36.2340788,,OSM,278751611,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Dārayyā,,,,,,
OSM316007195,Abbey of St Paul the Messenger,33.4069158,36.1596649,,OSM,316007195,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Sahnaiya,,,,,,
OSM321322434,,33.4988382,36.2428489,,OSM,321322434,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Dārayyā,,,,,,
OSM321325521,الأكرم,33.4919719,36.2417794,,OSM,321325521,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,Al Akram,,,,,,,,Dārayyā,,,,,,
OSM321339649,,33.5064241,36.2857524,,OSM,321339649,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Damascus,,,,,,
OSM321339971,الدقر,33.4981106,36.2815288,,OSM,321339971,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,Daker,,,,,,,,Damascus,,,,,,
OSM321339979,الحسن,33.4927684,36.2928968,,OSM,321339979,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,Al Hassan,,,,,,,,Damascus,,,,,,
OSM321340228,,33.4954435,36.3045554,,OSM,321340228,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Damascus,,,,,,
OSM321341878,,33.4848969,36.3774189,,OSM,321341878,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Al Mulayḩah,,,,,,
OSM321802924,الماجد,33.483222,36.2997456,,OSM,321802924,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Al Ḩajar al Aswad,,,,,,
OSM321802928,زين العابدين,33.4915649,36.2997413,,OSM,321802928,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,Zein Al Abdeen,,,,,,,,Damascus,,,,,,
OSM321861995,,33.4816817,36.4007298,,OSM,321861995,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Al Mulayḩah,,,,,,
OSM322082037,,33.4728039,36.3032146,,OSM,322082037,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Al Ḩajar al Aswad,,,,,,
OSM322082081,,33.4726679,36.3064504,,OSM,322082081,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Al Ḩajar al Aswad,,,,,,
OSM322462540,دير مار تقلا,33.8471547,36.5468429,,OSM,322462540,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,Convent of St Tekla,,,,,,,,Ma‘lūlā,,,,,,
OSM322577341,,33.5647177,36.2270951,,OSM,322577341,OSM,place_of_worship,,,,,,,,,,,1,,,,,,,,,,,,,,,Qadsīyā,,,,,,
