state_hiu,Notes1,dia,coder1_date ,lat_long_src_id,apprv_date ,coder2_date ,mil_use,site_cat,site_sgnf,FID_OLD,hist_affl,coder1,Notes2,KHChanges,formal_name,nga,cat_code_old,cultrl_affl_1,geo_src,Governorate,name_src,sit_prec,source_id,Religion,PennContai,Ethnicity,PlyContain,PtContaine,Language,apprv,lat,aaas,long,cultrl_affl_2,osm,coder2,Hst 2,OBJECTID_OLD,Hst 1,state_affl,nearest_neighbor,nearest_neighbor_distance
,Ziyarat Abu Hurayrah,,,573541871,,,,grave_yard,,,,,,,زيارة أبو هريرة,,,,OSM,Ath Thawrah,OSM,,OSM573541871,,,,,,,,35.8333333,,38.4333333,,1,,,,,,AAASSYR01278,0.000000
,Khirbat Bi'r al Qusayr,,,573541959,,,,ruins,,,,,,,خربة بئر القصير,,,,OSM,‘Uqayribāt,OSM,,OSM573541959,,,,,,,,35.2166667,,38.1,,1,,,,,,AAASSYR02333,0.000000
,Qublaya,,,573541997,,,,ruins,,,,,,,قبلايا,,,,OSM,Aleppo,OSM,,OSM573541997,,,,,,,,36.1333333,,37.1166667,,1,,,,,,AAASSYR02334,0.000000
,Khirbat as Sawwanah,,,573542038,,,,ruins,,,,,,,خربة الصوانة,,,,OSM,Tadmur,OSM,,OSM573542038,,,,,,,,34.8208333,,37.9208333,,1,,,,,,AAASSYR02335,0.000000
,Ash Shaykh `Aqil,,,573542068,,,,memorial,,,,,,,الشيخ عاقل,,,,OSM,Al Bāb,OSM,,OSM573542068,,,,,,,,36.3666667,,37.5,,1,,,,,,AAASSYR02336,0.000000
,Khirbat Isriyah,,,573542086,,,,ruins,,,,,,,خربة إسرية,,,,OSM,As Si‘in,OSM,,OSM573542086,,,,,,,,35.35,,37.7666667,,1,,,,,,AAASSYR02337,0.000000
,Khirbat as Sawwanah,,,573542088,,,,ruins,,,,,,,خربة الصوانة,,,,OSM,‘Uqayribāt,OSM,,OSM573542088,,,,,,,,34.85,,37.8,,1,,,,,,AAASSYR02338,0.000000
,At Tayyibah,,,573542514,,,,ruins,,,,,,,الطيبة,,,,OSM,As Sukhnah,OSM,,OSM573542514,,,,,,,,35.1,,38.9,,1,,,,,,AAASSYR02339,0.000000
,Khirbat al `Azib,,,573542576,,,,ruins,,,,,,,خربة العزيب,,,,OSM,‘Uqayribāt,OSM,,OSM573542576,,,,,,,,35.2333333,,37.6833333,,1,,,,,,AAASSYR02340,0.000000
,Abu Shallah,,,573542617,,,,ruins,,,,,,,أبو شلة,,,,OSM,As Safīrah,OSM,,OSM573542617,,,,,,,,36.15,,37.3,,1,,,,,,AAASSYR02341,0.000000
,Ash Shaykh Mahmud,,,573542845,,,,grave_yard,,,,,,,الشيخ محمود,,,,OSM,Māri‘,OSM,,OSM573542845,,,,,,,,36.4166667,,37.2166667,,1,,,,,,AAASSYR01279,0.000000
,Ash Shaykh Muhammad,,,573542983,,,,place_of_worship,,,,,,,الشيخ محمد,,,,OSM,As Safīrah,OSM,,OSM573542983,,,,,,,,36.1666667,,37.35,,1,,,,,,AAASSYR01280,0.000000
,Khirbat al `Anz,,,573542989,,,,ruins,,,,,,,خربة العنز,,,,OSM,Maskanah,OSM,,OSM573542989,,,,,,,,35.8666667,,37.9833333,,1,,,,,,AAASSYR02343,0.000000
,Khirbat `Ayn Mubarak,,,573543064,,,,ruins,,,,,,,خربة عين مبارك,,,,OSM,Aleppo,OSM,,OSM573543064,,,,,,,,36.1333333,,37.1333333,,1,,,,,,AAASSYR02345,0.000000
,Khirbat al Bayda',,,573543293,,,,ruins,,,,,,,خربة البيضاء,,,,OSM,Maskanah,OSM,,OSM573543293,,,,,,,,35.4166667,,37.9333333,,1,,,,,,AAASSYR02346,0.000000
,Khirbat Turaydim,,,573543448,,,,ruins,,,,,,,خربة تريدم,,,,OSM,Aleppo,OSM,,OSM573543448,,,,,,,,36.1333333,,37.1666667,,1,,,,,,AAASSYR02348,0.000000
,Khirbat Tiyas,,,573543523,,,,ruins,,,,,,,خربة تياس,,,,OSM,Jubb al Jarrāḩ,OSM,,OSM573543523,,,,,,,,34.55,,37.6666667,,1,,,,,,AAASSYR02349,0.000000
,Khirbat al Malihah,,,573543547,,,,ruins,,,,,,,خربة المليحة,,,,OSM,Ash Shaddādah,OSM,,OSM573543547,,,,,,,,35.9310485,,40.3473639,,1,,,,,,AAASSYR02350,0.000000
,Qasr at Turayfawi,,,573543649,,,,ruins,,,,,,,قصر الطريفاوي,,,,OSM,Al Kasrah,OSM,,OSM573543649,,,,,,,,35.2666667,,39.7666667,,1,,,,,,OSM573538624,0.000000
,Bustan ash Shaykh Ahmad,,,573543785,,,,garden,,,,,,,بستان الشيخ أحمد,,,,OSM,Kuwayris Sharqī,OSM,,OSM573543785,,,,,,,,36.1662856,,37.4509012,,1,,,,,,NGASYR0218,0.091464
,Ash Shaykh Yahya,,,573543797,,,,grave_yard,,,,,,,الشيخ يحيى,,,,OSM,Aleppo,OSM,,OSM573543797,,,,,,,,36.1666667,,37.2333333,,1,,,,,,AAASSYR01281,0.000000
,Qasr Ghabaghib,,,573543825,,,,castle,,,,,,,قصر غباغيب,,,,OSM,Deir ez-Zor,OSM,,OSM573543825,,,,,,,,35.0833333,,39.6833333,,1,,,,,,AAASSYR02352,0.000000
,Ash Shaykh Wasil,,,573544060,,,,grave_yard,,,,,,,الشيخ وسيل,,,,OSM,As Sukhnah,OSM,,OSM573544060,,,,,,,,34.8833333,,38.8666667,,1,,,,,,AAASSYR01282,0.000000
,Qabrli,,,573544113,,,,ruins,,,,,,,قبرلي,,,,OSM,Aleppo,OSM,,OSM573544113,,,,,,,,36.15,,37.2166667,,1,,,,,,AAASSYR02353,0.000000
,As Sukkariyah,,,573544233,,,,ruins,,,,,,,السكرية,,,,OSM,Tadmur,OSM,,OSM573544233,,,,,,,,34.3666667,,38.2333333,,1,,,,,,AAASSYR02354,0.000000
,Ar Rusafah,,,573544290,,,,ruins,,,,,,,الرصافة,,,,OSM,Al Manşūrah,OSM,,OSM573544290,,,,,,,,35.6288974,,38.7578192,,1,,,,,,AAASSYR02355,0.000000
,Khirbat Dubays,,,573544334,,,,ruins,,,,,,,خربة دبيس,,,,OSM,Tadmur,OSM,,OSM573544334,,,,,,,,34.8833333,,38.2666667,,1,,,,,,AAASSYR02356,0.000000
,Khirbat Khalaf Musaytif,,,573544339,,,,ruins,,,,,,,خربة خلف مصيطف,,,,OSM,Maskanah,OSM,,OSM573544339,,,,,,,,36.0149832,,37.9500386,,1,,,,,,AAASSYR02357,0.000000
,Qubbat Abu Ahmad,,,573544402,,,,grave_yard,,,,,,,قبة أبو أحمد,,,,OSM,Ma‘dān,OSM,,OSM573544402,,,,,,,,35.7666667,,39.4333333,,1,,,,,,AAASSYR01283,0.000000
,Madinat al Fa'r,,,573544427,,,,ruins,,,,,,,مدينة الفأر,,,,OSM,Maskanah,OSM,,OSM573544427,,,,,,,,35.9,,38,,1,,,,,,AAASSYR02358,0.000000
,Khirbat Abu Shu`lah,,,573544511,,,,ruins,,,,,,,خربة أبو شعلة,,,,OSM,Al Manşūrah,OSM,,OSM573544511,,,,,,,,35.4138889,,38.9527778,,1,,,,,,AAASSYR02359,0.000000
,Khirbat as Sawaya,,,573544598,,,,ruins,,,,,,,خربة الصوايا,,,,OSM,Al Manşūrah,OSM,,OSM573544598,,,,,,,,35.4138889,,38.8361111,,1,,,,,,AAASSYR02360,0.000000
,Rasm al Hamudi,,,573544627,,,,ruins,,,,,,,رسم الحمودي,,,,OSM,Khanāşir,OSM,,OSM573544627,,,,,,,,35.4691714,,37.7155458,,1,,,,,,NGASYR3359,0.295911
,Khirbat al Mudawwarah,,,573544679,,,,ruins,,,,,,,خربة المدورة,,,,OSM,As Si‘in,OSM,,OSM573544679,,,,,,,,35.2833333,,37.7,,1,,,,,,AAASSYR02362,0.000000
,Bustan al Bayyadin,,,573544686,,,,garden,,,,,,,بستان البياضين,,,,OSM,Aleppo,OSM,,OSM573544686,,,,,,,,36.25,,37.1833333,,1,,,,,,NGASYR0220,1.079873
,Al Muqranah,,,573544712,,,,ruins,,,,,,,المقرانة,,,,OSM,‘Uqayribāt,OSM,,OSM573544712,,,,,,,,34.8333333,,37.6833333,,1,,,,,,AAASSYR02363,0.000000
,Khirbat Fannush,,,573544737,,,,ruins,,,,,,,خربة فنوش,,,,OSM,‘Uqayribāt,OSM,,OSM573544737,,,,,,,,34.95,,37.65,,1,,,,,,AAASSYR02364,0.000000
,Maqbarat al Masharifah,,,573544757,,,,grave_yard,,,,,,,مقبرة المشارفة,,,,OSM,As Sabkhah,OSM,,OSM573544757,,,,,,,,35.7833333,,39.4166667,,1,,,,,,AAASSYR01284,0.000000
,Shaykh al Kif,,,573544758,,,,memorial,,,,,,,شيخ الكيف,,,,OSM,Akhtarīn,OSM,,OSM573544758,,,,,,,,36.3333333,,37.3333333,,1,,,,,,AAASSYR02365,0.000000
,Al Qusur,,,573544761,,,,ruins,,,,,,,القصور,,,,OSM,Ath Thawrah,OSM,,OSM573544761,,,,,,,,35.85,,38.45,,1,,,,,,AAASSYR02366,0.000000
,Biqat,,,573544824,,,,ruins,,,,,,,بقاط,,,,OSM,Aleppo,OSM,,OSM573544824,,,,,,,,36.2833333,,37.2333333,,1,,,,,,AAASSYR02367,0.000000
,Zalabiyah,,,573544827,,,,ruins,,,,,,,زلابية,,,,OSM,At Tibnī,OSM,,OSM573544827,,,,,,,,35.6666667,,39.85,,1,,,,,,AAASSYR02368,0.000000
,Balis,,,573544840,,,,ruins,,,,,,,بالس,,,,OSM,Maskanah,OSM,,OSM573544840,,,,,,,,35.9833333,,38.1,,1,,,,,,AAASSYR02369,0.000000
,Khirbat Rasm al Ahmar,,,573544848,,,,ruins,,,,,,,خربة رسم الأحمر,,,,OSM,As Si‘in,OSM,,OSM573544848,,,,,,,,35.3833333,,37.65,,1,,,,,,AAASSYR02370,0.000000
,Al `Awra',,,573545596,,,,ruins,,,,,,,العوراء,,,,OSM,Ash Shaddādah,OSM,,OSM573545596,,,,,,,,35.9666667,,40.6166667,,1,,,,,,AAASSYR02371,0.000000
,Ar Ruqayyah,,,573552051,,,,ruins,,,,,,,الرقية,,,,OSM,Al Mushannaf,OSM,,OSM573552051,,,,,,,,32.7833333,,37.0833333,,1,,,,,,AAASSYR02372,0.000000
,Qabr al Khatib,,,573552091,,,,grave_yard,,,,,,,قبر الخطيب,,,,OSM,Nāḩiyat as Sab‘ Biyār,OSM,,OSM573552091,,,,,,,,32.8333333,,37.75,,1,,,,,,AAASSYR01285,0.000000
,Al Qasr,,,573552168,,,,ruins,,,,,,,القصر,,,,OSM,Al Mushannaf,OSM,,OSM573552168,,,,,,,,32.7833333,,37.1166667,,1,,,,,,AAASSYR02373,0.000000
,An Nimarah,,,573552175,,,,grave_yard,,,,,,,النمارة,,,,OSM,Al Mushannaf,OSM,,OSM573552175,,,,,,,,32.8666667,,37.2833333,,1,,,,,,AAASSYR01286,0.000000
,Al-Falah Mosque,,,587631011,,,,place_of_worship,,,,,,,مسجد الفلاح,,,,OSM,Aleppo,OSM,,OSM587631011,,,,,,,,36.2270632,,37.1735002,,1,,,,,,AAASSYR01287,0.000000
,,,,587632549,,,,place_of_worship,,,,,,,جبل السيدة,,,,OSM,Mashtá al Ḩulw,OSM,,OSM587632549,,,,,,,,34.8631779,,36.2272991,,1,,,,,,AAASSYR01288,0.000000
,Al-Sheikh Faris Mosque,,,587860369,,,,place_of_worship,,,,,,,مسجد الشيخ فارس,,,,OSM,Aleppo,OSM,,OSM587860369,,,,,,,,36.2268579,,37.177436,,1,,,,,,AAASSYR01289,0.000000
,Al-Fath Mosque,,,588419154,,,,place_of_worship,,,,,,,مسجد الفتح,,,,OSM,Aleppo,OSM,,OSM588419154,,,,,,,,36.2292273,,37.1804489,,1,,,,,,AAASSYR01290,0.000000
,Naqshbandi Mosque,,,588473106,,,,place_of_worship,,,,,,,مسجد النقشبندي,,,,OSM,Aleppo,OSM,,OSM588473106,,,,,,,,36.2261549,,37.1755565,,1,,,,,,AAASSYR01291,0.000000
,Saad bin Maaz Mosque,,,588801537,,,,place_of_worship,,,,,,,مسجد سعد بن معاذ رضي الله عنه,,,,OSM,Aleppo,OSM,,OSM588801537,,,,,,,,36.2289982,,37.1686227,,1,,,,,,AAASSYR00323,0.011452
,,,,598965903,,,,place_of_worship,,,,,,,,,,,OSM,Qadsīyā,OSM,,OSM598965903,,,,,,,,33.5260823,,36.2245782,,1,,,,,,AAASSYR01292,0.000000
,Hamman Manjak,,,600245458,,,,ruins,,,,,,,حمان منجق,,,,OSM,Buşrá ash Shām,OSM,,OSM600245458,,,,,,,,32.5215241,,36.4831989,,1,,,,,,AAASSYR01075,0.021463
,Basantine Church,,,600245461,,,,ruins,,,,,,,الكنيسة البزنطينية,,,,OSM,Buşrá ash Shām,OSM,,OSM600245461,,,,,,,,32.5204729,,36.484911,,1,,,,,,SHIUSYR0310,0.014056
,Nabatean Arch,,,600245464,,,,monument,,,,,,,هيكل النبطيين,,,,OSM,Buşrá ash Shām,OSM,,OSM600245464,,,,,,,,32.5190073,,36.4848895,,1,,,,,,SHIUSYR0318,0.011687
,,,,610203829,,,,place_of_worship,,,,,,,,,,,OSM,Az Zabadānī,OSM,,OSM610203829,,,,,,,,33.7265903,,36.104301,,1,,,,,,AAASSYR01293,0.000000
,Alfarook Mosque,,,611672263,,,,place_of_worship,,,,,,,جامع الفاروق,,,,OSM,Damascus,OSM,,OSM611672263,,,,,,,,33.518667,,36.3082963,,1,,,,,,AAASSYR01294,0.000000
,,,,612909343,,,,place_of_worship,,,,,,,سعد بن معاذ,,,,OSM,Damascus,OSM,,OSM612909343,,,,,,,,33.5168863,,36.2725257,,1,,,,,,AAASSYR01295,0.000000
,Al Mourabet,,,612922621,,,,place_of_worship,,,,,,,جامع المرابط,,,,OSM,Damascus,OSM,,OSM612922621,,,,,,,,33.5223855,,36.2733564,,1,,,,,,AAASSYR01296,0.000000
,,,,623861269,,,,place_of_worship,,,,,,,,,,,OSM,Nāḩiyat as Sab‘ Biyār,OSM,,OSM623861269,,,,,,,,33.690284,,38.1131388,,1,,,,,,AAASSYR01297,0.000000
,,,,623861272,,,,place_of_worship,,,,,,,,,,,OSM,Jayrūd,OSM,,OSM623861272,,,,,,,,33.7720859,,37.0529349,,1,,,,,,AAASSYR01298,0.000000
,Burg Safita,,,637635801,,,,monument,,,,,,,برج صفيتا,,,,OSM,Satita,OSM,,OSM637635801,,,,,,,,34.8206728,,36.1167465,,1,,,,,,AAASSYR01299,0.000000
,Tartous Old Castle,,,637648275,,,,monument,,,,,,,قلعة طرطوس القديمة,,,,OSM,Tartouss,OSM,,OSM637648275,,,,,,,,34.8924548,,35.8768283,,1,,,,,,AAASSYR03152,0.020942
,,,,653240506,,,,place_of_worship,,,,,,,,,,,OSM,As Sīsnīyah,OSM,,OSM653240506,,,,,,,,34.7968113,,36.1643875,,1,,,,,,AAASSYR01300,0.000000
,,,,667262028,,,,place_of_worship,,,,,,,الغواص,,,,OSM,Damascus,OSM,,OSM667262028,,,,,,,,33.4950516,,36.2953785,,1,,,,,,AAASSYR01301,0.000000
,Ahad Mosque,,,667345837,,,,place_of_worship,,,,,,,مسجد أحد,,,,OSM,Al Ḩajar al Aswad,OSM,,OSM667345837,,,,,,,,33.4389075,,36.2866333,,1,,,,,,AAASSYR01302,0.000000
,,,,667345838,,,,place_of_worship,,,,,,,جامع الأورفلي,,,,OSM,Al Ḩajar al Aswad,OSM,,OSM667345838,,,,,,,,33.4353713,,36.2873953,,1,,,,,,AAASSYR01303,0.000000
,,,,667349997,,,,place_of_worship,,,,,,,الأشمر,,,,OSM,Damascus,OSM,,OSM667349997,,,,,,,,33.4876105,,36.3023845,,1,,,,,,AAASSYR01304,0.000000
,,,,668711291,,,,place_of_worship,,,,,,,سعيد بن عامر الجمحي,,,,OSM,Sahnaiya,OSM,,OSM668711291,,,,,,,,33.4328005,,36.253019,,1,,,,,,AAASSYR01305,0.000000
,Thoraya Mosque,,,668745128,,,,place_of_worship,,,,,,,جامع الثريا,,,,OSM,Damascus,OSM,,OSM668745128,,,,,,,,33.4862355,,36.2908232,,1,,,,,,AAASSYR01306,0.000000
,,,,670437439,,,,place_of_worship,,,,,,,جامع الرضا,,,,OSM,Damascus,OSM,,OSM670437439,,,,,,,,33.494768,,36.3078058,,1,,,,,,AAASSYR01307,0.000000
,,,,670512868,,,,place_of_worship,,,,,,,,,,,OSM,Damascus,OSM,,OSM670512868,,,,,,,,33.5179384,,36.3220591,,1,,,,,,AAASSYR01308,0.000000
,,,,671214030,,,,place_of_worship,,,,,,,البشير,,,,OSM,Al Ḩajar al Aswad,OSM,,OSM671214030,,,,,,,,33.4811255,,36.3015646,,1,,,,,,AAASSYR01309,0.000000
,,,,683820479,,,,library,,,,,,,مكتبة الرواد,,,,OSM,Al Kiswah,OSM,,OSM683820479,,,,,,,,33.3583321,,36.2449096,,1,,,,,,AAASSYR01310,0.000000
,,,,683823617,,,,library,,,,,,,مكتبة المناهل,,,,OSM,Al Kiswah,OSM,,OSM683823617,,,,,,,,33.3602257,,36.2474263,,1,,,,,,AAASSYR01311,0.000000
,,,,685229423,,,,library,,,,,,,مكتبة الأوائل,,,,OSM,Al Kiswah,OSM,,OSM685229423,,,,,,,,33.3595022,,36.2442989,,1,,,,,,AAASSYR01312,0.000000
,Bab Touma,,,701096041,,,,archaeological_site,,,,,,,باب توما,,,,OSM,Damascus,OSM,,OSM701096041,,,,,,,,33.5137015,,36.3151238,,1,,,,,,AAASSYR01313,0.000000
,Saint Francis Church‎,,,704388209,,,,place_of_worship,,,,,,,,,,,OSM,Damascus,OSM,,OSM704388209,,,,,,,,33.512005,,36.3152326,,1,,,,,,AAASSYR00746,0.018568
,Maronite Diocese‎,,,704388210,,,,place_of_worship,,,,,,,مطرانية دمشق المارونية,,,,OSM,Damascus,OSM,,OSM704388210,,,,,,,,33.5123003,,36.3154901,,1,,,,,,AAASSYR00746,0.024556
,Ghafari,,,705901998,,,,place_of_worship,,,,,,,مسجد الغفري,,,,OSM,An Nabk,OSM,,OSM705901998,,,,,,,,34.0239223,,36.7278283,,1,,,,,,AAASSYR01314,0.000000
,,,,728643720,,,,place_of_worship,,,,,,,,,,,OSM,Douma,OSM,,OSM728643720,,,,,,,,33.5647901,,36.3919504,,1,,,,,,AAASSYR01316,0.000000
,Masjed Alfirdaous,,,745970060,,,,place_of_worship,,,,,,,مسجد الفردوس,,,,OSM,An Nabk,OSM,,OSM745970060,,,,,,,,34.0302723,,36.7237062,,1,,,,,,AAASSYR01317,0.000000
,Amar Bin Yaser,,,745970064,,,,place_of_worship,,,,,,,مسجد عمار بن ياسر,,,,OSM,An Nabk,OSM,,OSM745970064,,,,,,,,34.0250189,,36.7180629,,1,,,,,,AAASSYR01318,0.000000
,Tayba Mosquee,,,745980519,,,,place_of_worship,,,,,,,مسجد طيبة,,,,OSM,An Nabk,OSM,,OSM745980519,,,,,,,,34.0351602,,36.7277394,,1,,,,,,AAASSYR01319,0.000000
,Omar Bin Abd El Aziz,,,749240576,,,,place_of_worship,,,,,,,جامع عمر بن عبد العزيز,,,,OSM,An Nabk,OSM,,OSM749240576,,,,,,,,34.0448727,,36.7573521,,1,,,,,,AAASSYR01320,0.000000
,Qabr Hamdan,,,802833263,,,,grave_yard,,,,,,,قبر حمدان,,,,OSM,Al Ḩamrā’,OSM,,OSM802833263,,,,,,,,32.522222,,36.114444,,1,,,,,,AAASSYR01322,0.000000
,Saint George,,,924756883,,,,yes,,,,,,,كنيسة مار جريس,,,,OSM,Damascus,OSM,,OSM924756883,,,,,,,,33.5308868,,36.3214982,,1,,,,,,AAASSYR01324,0.000000
,,,,947398141,,,,place_of_worship,,,,,,,masjed kassab,,,,OSM,Kassab,OSM,,OSM947398141,,,,,,,,35.9258663,,35.9868148,,1,,,,,,AAASSYR00742,0.018015
,,,,947410588,,,,place_of_worship,,,,,,,Holy Trinity Evangelist church,,,,OSM,Kassab,OSM,,OSM947410588,,,,,,,,35.9269235,,35.9856969,,1,,,,,,AAASSYR00743,0.013525
,,,,948103438,,,,place_of_worship,,,,,,,Arminian orthodox church,,,,OSM,Kassab,OSM,,OSM948103438,,,,,,,,35.9287837,,35.9859304,,1,,,,,,AAASSYR01325,0.000000
,,,,948104913,,,,place_of_worship,,,,,,,Arminian Catholic church,,,,OSM,Kassab,OSM,,OSM948104913,,,,,,,,35.9301693,,35.9874587,,1,,,,,,AAASSYR01326,0.000000
,,,,948184115,,,,ruins,,,,,,,دوار الشاطئ الأزرق,,,,OSM,Latakia,OSM,,OSM948184115,,,,,,,,35.5854322,,35.7457488,,1,,,,,,AAASSYR01327,0.000000
,,,,956347302,,,,ruins,,,,,,,Arabic Cultural center,,,,OSM,Latakia,OSM,,OSM956347302,,,,,,,,35.5259043,,35.785456,,1,,,,,,AAASSYR01328,0.000000
,,,,968038654,,,,library,,,,,,,University library,,,,OSM,Latakia,OSM,,OSM968038654,,,,,,,,35.5235376,,35.8064607,,1,,,,,,AAASSYR01329,0.000000
,,,,968628311,,,,place_of_worship,,,,,,,جامع الإمام الحسين,,,,OSM,Latakia,OSM,,OSM968628311,,,,,,,,35.5532499,,35.7774924,,1,,,,,,AAASSYR01331,0.000000
,,,,968935490,,,,place_of_worship,,,,,,,St Andrew Church,,,,OSM,Latakia,OSM,,OSM968935490,,,,,,,,35.5192348,,35.7928868,,1,,,,,,AAASSYR01332,0.000000
,,,,968936662,,,,place_of_worship,,,,,,,Al-Rawda mosque,,,,OSM,Latakia,OSM,,OSM968936662,,,,,,,,35.5181203,,35.7908998,,1,,,,,,AAASSYR01333,0.000000
,,,,968951468,,,,castle,,,,,,,,,,,OSM,Latakia,OSM,,OSM968951468,,,,,,,,35.5221632,,35.7856625,,1,,,,,,AAASSYR01334,0.000000
,,,,969031621,,,,place_of_worship,,,,,,,Al-Moghraby masjed,,,,OSM,Latakia,OSM,,OSM969031621,,,,,,,,35.5179061,,35.7837742,,1,,,,,,NGASYR0844,0.006456
,,,,969034846,,,,place_of_worship,,,,,,,Al-jadeed masjed,,,,OSM,Latakia,OSM,,OSM969034846,,,,,,,,35.5175101,,35.7805036,,1,,,,,,SHIUSYR0770,0.014210
,,,,969036257,,,,place_of_worship,,,,,,,soufan masjed,,,,OSM,Latakia,OSM,,OSM969036257,,,,,,,,35.5192042,,35.7795058,,1,,,,,,AAASSYR01335,0.000000
,,,,972440216,,,,place_of_worship,,,,,,,Al_ajjan Masjed,,,,OSM,Latakia,OSM,,OSM972440216,,,,,,,,35.5211823,,35.7768703,,1,,,,,,AAASSYR01336,0.000000
,University theatre,,,972445902,,,,theatre,,,,,,,المسرح الجامعي,,,,OSM,Latakia,OSM,,OSM972445902,,,,,,,,35.5221668,,35.8076806,,1,,,,,,AAASSYR01337,0.000000
,,,,975907495,,,,place_of_worship,,,,,,,Anglican Church,,,,OSM,Latakia,OSM,,OSM975907495,,,,,,,,35.5185551,,35.7740354,,1,,,,,,AAASSYR01338,0.000000
,,,,977490723,,,,place_of_worship,,,,,,,Ruslan Pasha Masjed,,,,OSM,Latakia,OSM,,OSM977490723,,,,,,,,35.5160099,,35.7822694,,1,,,,,,AAASSYR01341,0.000000
,,,,977744074,,,,place_of_worship,,,,,,,Latin church,,,,OSM,Latakia,OSM,,OSM977744074,,,,,,,,35.514565,,35.7749775,,1,,,,,,AAASSYR01342,0.000000
,,,,1014871724,,,,place_of_worship,,,,,,,,,,,OSM,Al Qamşīyah,OSM,,OSM1014871724,,,,,,,,35.0859588,,35.9929389,,1,,,,,,AAASSYR01343,0.000000
,Tetrapylon,,,1062377251,,,,monument,,,,,,,تيترابيلون,,,,OSM,Tadmur,OSM,,OSM1062377251,,,,,,,,34.5514828,,38.2679898,,1,,,,,,SHIUSYR0842,0.004264
,Temple of Baal Shamin,,,1062377262,,,,ruins,,,,,,,معبد بعل شامين,,,,OSM,Tadmur,OSM,,OSM1062377262,,,,,,,,34.5532898,,38.2699358,,1,,,,,,DIASYR0841,0.007618
,,,,1062658636,,,,place_of_worship,,,,,,,,,,,OSM,Tadmur,OSM,,OSM1062658636,,,,,,,,34.572917,,38.2999447,,1,,,,,,AAASSYR01344,0.000000
,,,,1066073127,,,,place_of_worship,,,,,,,Ehsan,,,,OSM,Medaya,OSM,,OSM1066073127,,,,,,,,33.6592462,,36.0772666,,1,,,,,,AAASSYR01345,0.000000
,,,,1073370358,,,,place_of_worship,,,,,,,مسجد الصحابي الجليل موسى ابن نصير,,,,OSM,Dar‘ā,OSM,,OSM1073370358,,,,,,,,32.6364522,,36.1068112,,1,,,,,,AAASSYR01347,0.000000
,Sheikh Abd El Aziz Ba Zeid,,,1075303738,,,,place_of_worship,,,,,,,مسجد الشيخ عبد العزيز با زيد,,,,OSM,Dar‘ā,OSM,,OSM1075303738,,,,,,,,32.6220048,,36.1055206,,1,,,,,,AAASSYR01348,0.000000
,,,,1080136521,,,,place_of_worship,,,,,,,الجامع العمري,,,,OSM,Dar‘ā,OSM,,OSM1080136521,,,,,,,,32.6123399,,36.1009302,,1,,,,,,AAASSYR00855,0.013261
,Al Bahara Cemetery,,,1080918560,,,,cemetery,,,,,,,مقبرة البحارة,,,,OSM,Dar‘ā,OSM,,OSM1080918560,,,,,,,,32.6020818,,36.0964929,,1,,,,,,AAASSYR00075,0.100677
,,,,1086416526,,,,place_of_worship,,,,,,,,,,,OSM,Dā‘il,OSM,,OSM1086416526,,,,,,,,32.7598329,,36.1292054,,1,,,,,,AAASSYR01349,0.000000
,,,,1092086163,,,,place_of_worship,,,,,,,,,,,OSM,Dā‘il,OSM,,OSM1092086163,,,,,,,,32.7518474,,36.1269466,,1,,,,,,AAASSYR01351,0.000000
,,,,1102108502,,,,tower,,,,,,,,,,,OSM,Doruklu,OSM,,OSM1102108502,,,,,,,,37.2598082,,42.3232609,,1,,,,,,AAASSYR01352,5.076426
,,,,1103021905,,,,mound,,,,,,,Rubaikale,,,,OSM,Doruklu,OSM,,OSM1103021905,,,,,,,,37.2185627,,42.3479943,,1,,,,,,AAASSYR01352,0.000000
,,,,1124807771,,,,place_of_worship,,,,,,,,,,,OSM,Ash Shaykh Miskīn,OSM,,OSM1124807771,,,,,,,,32.8255228,,36.1482913,,1,,,,,,AAASSYR01353,0.000000
,,,,1124807818,,,,place_of_worship,,,,,,,,,,,OSM,Ash Shaykh Miskīn,OSM,,OSM1124807818,,,,,,,,32.8262623,,36.1613923,,1,,,,,,AAASSYR01354,0.000000
,,,,1124871466,,,,place_of_worship,,,,,,,,,,,OSM,Aş Şanamayn,OSM,,OSM1124871466,,,,,,,,32.9915181,,36.2193114,,1,,,,,,AAASSYR01355,0.000000
,,,,1132753932,,,,place_of_worship,,,,,,,جامع نافذ أفندي,,,,OSM,Damascus,OSM,,OSM1132753932,,,,,,,,33.5237044,,36.2792689,,1,,,,,,AAASSYR01356,0.000000
,,,,1132755243,,,,place_of_worship,,,,,,,جامع الأفرم,,,,OSM,Damascus,OSM,,OSM1132755243,,,,,,,,33.5236995,,36.2809702,,1,,,,,,AAASSYR01357,0.000000
,,,,1132757384,,,,place_of_worship,,,,,,,جامع بدر,,,,OSM,Damascus,OSM,,OSM1132757384,,,,,,,,33.5181496,,36.2788834,,1,,,,,,AAASSYR01358,0.000000
,Anas Bin malek mosque,,,1132757980,,,,place_of_worship,,,,,,,مسجد أنس بن مالك,,,,OSM,Damascus,OSM,,OSM1132757980,,,,,,,,33.5194741,,36.2764582,,1,,,,,,AAASSYR01359,0.000000
,,,,1132773099,,,,place_of_worship,,,,,,,جامع الدري المحمدي,,,,OSM,Damascus,OSM,,OSM1132773099,,,,,,,,33.525703,,36.2812921,,1,,,,,,AAASSYR01360,0.000000
